#Type;Year;Patched;Company;HardwareExtension;Machine;Genre;Info;File
Disk;unknown;Original;Telenet;unknown;msx2;Game;Fantasm Soldier Valis 2, disk A;/openMSX/SOFTWARE/copyright/Telenet/fantas2a.dsk.gz
Disk;unknown;Original;Telenet;unknown;msx2;Game;Fantasm Soldier Valis 2, disk B;/openMSX/SOFTWARE/copyright/Telenet/fantas2b.dsk.gz
Disk;unknown;Original;Telenet;unknown;msx2;Game;Fantasm Soldier Valis 2, disk C;/openMSX/SOFTWARE/copyright/Telenet/fantas2c.dsk.gz
Disk;unknown;Original;Telenet;unknown;msx2;Game;Fantasm Soldier Valis 2, disk D;/openMSX/SOFTWARE/copyright/Telenet/fantas2d.dsk.gz
Disk;unknown;Original;Telenet;unknown;msx2;Game;Sa-Zi-Ri;/openMSX/SOFTWARE/copyright/Telenet/sa-zi-ri.dsk.gz
Disk;unknown;Original;Telenet;unknown;msx2;Game;andorogy;/openMSX/SOFTWARE/copyright/Telenet/andorogy.rom.gz.gz
Disk;unknown;Original;Telenet;unknown;msx2;Game;Columns;/openMSX/SOFTWARE/copyright/Telenet/columns.dsk.gz
Disk;unknown;Original;Mayhem;mbstereo;msx2;Demo;Almost Real;/openMSX/SOFTWARE/donated/almost_real.dsk.gz
Disk;1998;original;Bandwagon;unknown;msx2;Demo;Merituulen karaisemat;/openMSX/SOFTWARE/downloaded/bandwagon/bw-meri.dsk.gz
Disk;2000;original;Bandwagon;unknown;msx2;Demo;Alankomaat;/openMSX/SOFTWARE/downloaded/bandwagon/bw-nl.dsk.gz
Disk;1998;original;Bandwagon;unknown;msx2;Demo;Rappio;/openMSX/SOFTWARE/downloaded/bandwagon/bw-rappi.dsk.gz
Disk;2001;original;Bandwagon;unknown;msx2;Demo;Riyadh;/openMSX/SOFTWARE/downloaded/bandwagon/bw-riya2.dsk.gz
Disk;1998;original;Bandwagon;unknown;msx2;Demo;Elakoon vapaus;/openMSX/SOFTWARE/downloaded/bandwagon/bw-vaps.dsk.gz
Disk;2000;original;Bandwagon;unknown;msx2;Demo;Vesikauhu;/openMSX/SOFTWARE/downloaded/bandwagon/bw-vesi.dsk.gz
Disk;unknown;original;Unknown;fmpac;msx2;DiskMagazine;DragonDisk 1;/openMSX/SOFTWARE/downloaded/dragondisks/dragon01.dsk.gz
Disk;unknown;original;Unknown;fmpac;msx2;DiskMagazine;DragonDisk 2;/openMSX/SOFTWARE/downloaded/dragondisks/dragon02.dsk.gz
Disk;unknown;original;Unknown;fmpac;msx2;DiskMagazine;DragonDisk 3;/openMSX/SOFTWARE/downloaded/dragondisks/dragon03.dsk.gz
Disk;unknown;original;Unknown;fmpac;msx2;DiskMagazine;DragonDisk 4;/openMSX/SOFTWARE/downloaded/dragondisks/dragon04.dsk.gz
Disk;unknown;original;Unknown;fmpac;msx2;DiskMagazine;DragonDisk 5;/openMSX/SOFTWARE/downloaded/dragondisks/dragon05.dsk.gz
Disk;unknown;original;Unknown;fmpac;msx2;DiskMagazine;DragonDisk 6;/openMSX/SOFTWARE/downloaded/dragondisks/dragon06.dsk.gz
Disk;unknown;original;Unknown;fmpac;msx2;DiskMagazine;DragonDisk 7;/openMSX/SOFTWARE/downloaded/dragondisks/dragon07.dsk.gz
Disk;unknown;original;Unknown;fmpac;msx2;DiskMagazine;DragonDisk 8;/openMSX/SOFTWARE/downloaded/dragondisks/dragon08.dsk.gz
Disk;unknown;original;Unknown;fmpac;msx2;DiskMagazine;DragonDisk 9;/openMSX/SOFTWARE/downloaded/dragondisks/dragon09.dsk.gz
Disk;unknown;original;Unknown;fmpac;msx2;DiskMagazine;DragonDisk 10;/openMSX/SOFTWARE/downloaded/dragondisks/dragon10.dsk.gz
Disk;unknown;original;Unknown;fmpac;msx2;DiskMagazine;DragonDisk 11;/openMSX/SOFTWARE/downloaded/dragondisks/dragon11.dsk.gz
Disk;unknown;original;Unknown;fmpac;msx2;DiskMagazine;DragonDisk 12;/openMSX/SOFTWARE/downloaded/dragondisks/dragon12.dsk.gz
Disk;unknown;original;Unknown;fmpac;msx2;DiskMagazine;DragonDisk Special;/openMSX/SOFTWARE/downloaded/dragondisks/dragonsp.dsk.gz
Disk;unknown;Original;Fac;mbstereo,scc;msx2;Demo;Celesta;/openMSX/SOFTWARE/downloaded/fac/celesta.dsk.gz
Disk;unknown;Original;Fac;mbstereo,scc;msx2;Demo;FAC Demo 1;/openMSX/SOFTWARE/downloaded/fac/facdemo1.dsk.gz
Disk;unknown;Original;Fac;mbstereo,scc;msx2;Demo;FAC Demo 2;/openMSX/SOFTWARE/downloaded/fac/facdemo2.dsk.gz
Disk;unknown;Original;Fac;mbstereo,scc;msx2;Demo;FAC Demo 3;/openMSX/SOFTWARE/downloaded/fac/facdemo3.dsk.gz
Disk;unknown;Original;Fac;mbstereo,scc;msx2;Demo;FAC Demo 4;/openMSX/SOFTWARE/downloaded/fac/facdemo4.dsk.gz
Disk;unknown;Original;Fac;mbstereo,scc;msx2;Demo;FAC Demo 5;/openMSX/SOFTWARE/downloaded/fac/facdemo5.dsk.gz
Disk;unknown;Original;Fac;mbstereo,scc;msx2;Demo;Synth Power;/openMSX/SOFTWARE/downloaded/fac/facsnth1.dsk.gz
Disk;unknown;Original;Fac;mbstereo,scc;msx2;Demo;Synth Power #2;/openMSX/SOFTWARE/downloaded/fac/facsnth2.dsk.gz
Disk;unknown;original;Paragon;mbstereo;msx2;Game;Construction Craze;/openMSX/SOFTWARE/downloaded/group/concraze.dsk.gz
Disk;unknown;original;FCS;mbstereo;msx2plus;Game;Mega Doom disk1;/openMSX/SOFTWARE/downloaded/group/megadoo1.dsk.gz
Disk;unknown;original;FCS;mbstereo;msx2plus;Game;Mega Doom disk2;/openMSX/SOFTWARE/downloaded/group/megadoo2.dsk.gz
Disk;unknown;original;Paragon;mbstereo;msx2;Game;Rick Dangerous;/openMSX/SOFTWARE/downloaded/group/rickdang.dsk.gz
Disk;unknown;original;Olaf Benneker;mbstereo;msx2;Game;MineSweeper;/openMSX/SOFTWARE/downloaded/group/mineswp.dsk.gz
Disk;unknown;original;FCS;mbstereo;msx2;Game;Quattro;/openMSX/SOFTWARE/downloaded/group/quattro.dsk.gz
Disk;unknown;original;Syntax Error;mbstereo;msx2;Demo;Pulsar disk1;/openMSX/SOFTWARE/downloaded/group/pulsar-a.dsk.gz
Disk;unknown;original;Syntax Error;mbstereo;msx2;Demo;Pulsar disk2;/openMSX/SOFTWARE/downloaded/group/pulsar-b.dsk.gz
Disk;unknown;original;FCS;mbstereo;msx2;Demo;Synsation;/openMSX/SOFTWARE/downloaded/group/synsat.dsk.gz
Disk;unknown;original;FCS;mbstereo;msx2;Demo;Turnix;/openMSX/SOFTWARE/downloaded/group/turnix.dsk.gz
Disk;unknown;original;Meits;mbstereo;msx2;MusicDisk;Meits best noises 1;/openMSX/SOFTWARE/downloaded/group/meitsbn1.dsk.gz
Disk;unknown;original;Meits;mbstereo;msx2;MusicDisk;Meits best noises 2;/openMSX/SOFTWARE/downloaded/group/meitsbn2.dsk.gz
Disk;unknown;original;Meits;moonsound;msx2;MusicDisk;Meits best noises 2+;/openMSX/SOFTWARE/downloaded/group/mbn2plus.dsk.gz
Disk;unknown;original;Meits;moonsound;msx2;MusicDisk;Meits best noises final;/openMSX/SOFTWARE/downloaded/group/mbnfinal.dsk.gz
Disk;unknown;original;FCS;mbstereo;msx2;MusicDisk;C-Qensr;/openMSX/SOFTWARE/downloaded/group/c-qensr.dsk.gz
Disk;unknown;original;Anma;mbstereo;msx2;Demo;ANMA amusements disk;/openMSX/SOFTWARE/downloaded/group2/anmamuse.dsk.gz
Disk;unknown;original;Hegega;mbstereo;msx2;Game;Bet your life disk1;/openMSX/SOFTWARE/downloaded/group2/betylif1.dsk.gz
Disk;unknown;original;Hegega;mbstereo;msx2;Game;Bet your life disk2;/openMSX/SOFTWARE/downloaded/group2/betylif2.dsk.gz
Disk;unknown;original;Hegega;mbstereo;msx2;MusicDisk;Carbuncle Big Band;/openMSX/SOFTWARE/downloaded/group2/carbgbnd.dsk.gz
Disk;unknown;original;Meusesoft;mbstereo;msx2;Tool;Dirsort;/openMSX/SOFTWARE/downloaded/group2/dirsort.dsk.gz
Disk;unknown;original;Station;mbstereo;msx2;Demo;The Freak;/openMSX/SOFTWARE/downloaded/group2/freak.dsk.gz
Disk;unknown;original;Hegega;mbstereo;msx2;Game;Gorby vs. Puyo;/openMSX/SOFTWARE/downloaded/group2/grbvspyo.dsk.gz
Disk;unknown;original;Meusesoft;mbstereo;msx2;Tool;HD-Menu 3.2;/openMSX/SOFTWARE/downloaded/group2/hdmenu32.dsk.gz
Disk;unknown;original;Impact;mbstereo;msx2;MusicDisk;Impact House Disk 2;/openMSX/SOFTWARE/downloaded/group2/impachd2.dsk.gz
Disk;unknown;original;Impact;mbstereo;msx2;MusicDisk;Impact House Disk 3;/openMSX/SOFTWARE/downloaded/group2/impachd3.dsk.gz
Disk;unknown;original;Flying Bytes;mbstereo;msx2;MusicDisk;Move the House;/openMSX/SOFTWARE/downloaded/group2/mthouse.dsk.gz
Disk;unknown;original;Station;mbstereo;msx2;Demo;New Sensation;/openMSX/SOFTWARE/downloaded/group2/nwsenstn.dsk.gz
Disk;unknown;original;Juan Salas;mbstereo;msx2;Tool;Paint IV;/openMSX/SOFTWARE/downloaded/group2/paint4.dsk.gz
Disk;unknown;original;Anma;audio;turbor;Demo;Relax;/openMSX/SOFTWARE/downloaded/group2/relax.dsk.gz
Disk;unknown;original;RMF;mbstereo;msx2;MusicDisk;RMF Music disk 1;/openMSX/SOFTWARE/downloaded/group2/rmfmusic.dsk.gz
Disk;unknown;original;Fuzzy Logic;scc;msx2;MusicDisk;SCC Musix disk;/openMSX/SOFTWARE/downloaded/group2/sccmusix.dsk.gz
Disk;unknown;original;Abbyss;mbstereo;msx2;Demo;Uncle in Brazil;/openMSX/SOFTWARE/downloaded/group2/uncle.dsk.gz
Disk;unknown;original;MCE;mbstereo;msx2;Game;Quinch;/openMSX/SOFTWARE/downloaded/group4/quinch.dsk.gz
Disk;unknown;original;NOP;mbstereo;msx2;Game;Micro Mirror Men promo;/openMSX/SOFTWARE/downloaded/group4/mmmpromo.dsk.gz
Disk;unknown;original;Airborne;mbstereo;msx2;Demo;Fading away;/openMSX/SOFTWARE/downloaded/group4/fadeaway.dsk.gz
Disk;unknown;original;Airborne;mbstereo;msx2;Demo;No limit disk1;/openMSX/SOFTWARE/downloaded/group4/nolimita.dsk.gz
Disk;unknown;original;Airborne;mbstereo;msx2;Demo;No limit disk2;/openMSX/SOFTWARE/downloaded/group4/nolimitb.dsk.gz
Disk;unknown;original;NOP;mbstereo;msx2;Demo;Unknown Reality 2.0 disk1;/openMSX/SOFTWARE/downloaded/group4/ur20a.dsk.gz
Disk;unknown;original;NOP;mbstereo;msx2;Demo;Unknown Reality 2.0 disk2;/openMSX/SOFTWARE/downloaded/group4/ur20b.dsk.gz
Disk;unknown;original;NOP;mbstereo;msx2;Demo;Unknown Reality 2.0 disk3;/openMSX/SOFTWARE/downloaded/group4/ur20c.dsk.gz
Disk;unknown;original;Airborne;mbstereo;msx2;MusicDisk;Crystal;/openMSX/SOFTWARE/downloaded/group4/crystal.dsk.gz
Disk;unknown;original;Soksoft;mbstereo;msx2;MusicDisk;Destroyer;/openMSX/SOFTWARE/downloaded/group4/destroyr.dsk.gz
Disk;unknown;original;Soksoft;mbstereo;msx2;MusicDisk;Jarretel;/openMSX/SOFTWARE/downloaded/group4/jarretel.dsk.gz
Disk;unknown;original;Soksoft;mbstereo;msx2;MusicDisk;Metallica;/openMSX/SOFTWARE/downloaded/group4/metallic.dsk.gz
Disk;unknown;original;MCFN;mbstereo;msx2;MusicDisk;Jarretenk;/openMSX/SOFTWARE/downloaded/group4/jarrtenk.dsk.gz
Disk;unknown;original;MCFN;mbstereo;msx2;MusicDisk;Soepfiskje;/openMSX/SOFTWARE/downloaded/group4/soepfisk.dsk.gz
Disk;unknown;original;MAD;mbstereo;msx2;MusicDisk;Music Madness;/openMSX/SOFTWARE/downloaded/group4/mmadness.dsk.gz
Disk;unknown;original;Agnes Muller;unknown;msx2;DiskMagazine;Honey Disk 1;/openMSX/SOFTWARE/downloaded/honey/honey01.dsk.gz
Disk;unknown;original;Agnes Muller;unknown;msx2;DiskMagazine;Honey Disk 2;/openMSX/SOFTWARE/downloaded/honey/honey02.dsk.gz
Disk;unknown;original;Agnes Muller;unknown;msx2;DiskMagazine;Honey Disk 3;/openMSX/SOFTWARE/downloaded/honey/honey03.dsk.gz
Disk;unknown;original;Agnes Muller;unknown;msx2;DiskMagazine;Honey Disk 4;/openMSX/SOFTWARE/downloaded/honey/honey04.dsk.gz
Disk;unknown;original;Agnes Muller;unknown;msx2;DiskMagazine;Honey Disk 5;/openMSX/SOFTWARE/downloaded/honey/honey05.dsk.gz
Disk;unknown;original;Agnes Muller;unknown;msx2;DiskMagazine;Honey Disk 6;/openMSX/SOFTWARE/downloaded/honey/honey06.dsk.gz
Disk;unknown;original;Agnes Muller;unknown;msx2;DiskMagazine;Honey Disk 7;/openMSX/SOFTWARE/downloaded/honey/honey07.dsk.gz
Disk;unknown;original;Agnes Muller;unknown;msx2;DiskMagazine;Honey Disk 8;/openMSX/SOFTWARE/downloaded/honey/honey08.dsk.gz
Disk;unknown;original;Agnes Muller;unknown;msx2;DiskMagazine;Honey Disk 9;/openMSX/SOFTWARE/downloaded/honey/honey09.dsk.gz
Disk;unknown;original;Agnes Muller;unknown;msx2;DiskMagazine;Honey Disk 10;/openMSX/SOFTWARE/downloaded/honey/honey10.dsk.gz
Disk;unknown;original;Agnes Muller;unknown;msx2;DiskMagazine;Honey Disk 11;/openMSX/SOFTWARE/downloaded/honey/honey11.dsk.gz
Disk;unknown;original;Agnes Muller;unknown;msx2;DiskMagazine;Honey Disk 12;/openMSX/SOFTWARE/downloaded/honey/honey12.dsk.gz
Disk;unknown;original;Agnes Muller;unknown;msx2;DiskMagazine;Honey Disk 13;/openMSX/SOFTWARE/downloaded/honey/honey13.dsk.gz
Disk;unknown;original;Agnes Muller;unknown;msx2;DiskMagazine;Honey Disk 14;/openMSX/SOFTWARE/downloaded/honey/honey14.dsk.gz
Disk;unknown;original;Agnes Muller;unknown;msx2;DiskMagazine;Honey Disk 15;/openMSX/SOFTWARE/downloaded/honey/honey15.dsk.gz
Disk;unknown;original;Agnes Muller;unknown;msx2;DiskMagazine;Honey Disk 16;/openMSX/SOFTWARE/downloaded/honey/honey16.dsk.gz
Disk;unknown;original;Agnes Muller;unknown;msx2;DiskMagazine;Honey Disk 17;/openMSX/SOFTWARE/downloaded/honey/honey17.dsk.gz
Disk;unknown;original;Agnes Muller;unknown;msx2;DiskMagazine;Honey Disk 18;/openMSX/SOFTWARE/downloaded/honey/honey18.dsk.gz
Disk;1997;original;Lieves!Tuore;unknown;msx2;Demo;Aekrus;/openMSX/SOFTWARE/downloaded/lievestuore/aekrus.dsk.gz
Disk;1997;original;Lieves!Tuore;unknown;msx2;Demo;Aatnos;/openMSX/SOFTWARE/downloaded/lievestuore/aatnos.dsk.gz
Disk;1998;original;Lieves!Tuore;unknown;msx2;Demo;Avaakkus;/openMSX/SOFTWARE/downloaded/lievestuore/avaakkus.dsk.gz
Disk;1998;original;Lieves!Tuore;unknown;msx2;Demo;Atselous;/openMSX/SOFTWARE/downloaded/lievestuore/atselous.dsk.gz
Disk;unknown;Original;Maggoo;ram1mb;msx2;Demo;MSX 20th anniversary demo;/openMSX/SOFTWARE/downloaded/maggoo/msx20th.dsk.gz
Disk;unknown;Original;Abyss;mbstereo;msx2;Game;Match Maniac;/openMSX/SOFTWARE/downloaded/maggoo/maniac.dsk.gz
Cart;2003;Original;Alfonso D.C.;unknown;msx1;Game;Penguin Race;/openMSX/SOFTWARE/downloaded/msxdev03/prace.rom
Cart;2003;Original;WYZ;unknown;msx1;Game;Teki Paki;/openMSX/SOFTWARE/downloaded/msxdev03/tekipaki.rom
Disk;1998;original;xxx;unknown;msx2;DiskMagazine;paradis1;/openMSX/SOFTWARE/downloaded/msxposse/paradis1.dsk.gz
Disk;1998;original;xxx;unknown;msx2;DiskMagazine;paradis2;/openMSX/SOFTWARE/downloaded/msxposse/paradis2.dsk.gz
Disk;1998;original;xxx;unknown;msx2;DiskMagazine;paradis3;/openMSX/SOFTWARE/downloaded/msxposse/paradis3.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 1;/openMSX/SOFTWARE/downloaded/quasar/quasar01.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 2;/openMSX/SOFTWARE/downloaded/quasar/quasar02.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 3;/openMSX/SOFTWARE/downloaded/quasar/quasar03.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 4;/openMSX/SOFTWARE/downloaded/quasar/quasar04.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 5;/openMSX/SOFTWARE/downloaded/quasar/quasar05.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 6;/openMSX/SOFTWARE/downloaded/quasar/quasar06.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 7a;/openMSX/SOFTWARE/downloaded/quasar/quasar7a.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 7b;/openMSX/SOFTWARE/downloaded/quasar/quasar7b.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 8;/openMSX/SOFTWARE/downloaded/quasar/quasar8.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 9;/openMSX/SOFTWARE/downloaded/quasar/quasar09.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 10;/openMSX/SOFTWARE/downloaded/quasar/quasar10.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 11;/openMSX/SOFTWARE/downloaded/quasar/quasar11.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 12;/openMSX/SOFTWARE/downloaded/quasar/quasar12.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 13;/openMSX/SOFTWARE/downloaded/quasar/quasar13.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 14;/openMSX/SOFTWARE/downloaded/quasar/quasar14.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 15;/openMSX/SOFTWARE/downloaded/quasar/quasar15.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 16;/openMSX/SOFTWARE/downloaded/quasar/quasar16.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 17;/openMSX/SOFTWARE/downloaded/quasar/quasar17.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 18;/openMSX/SOFTWARE/downloaded/quasar/quasar18.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 19;/openMSX/SOFTWARE/downloaded/quasar/quasar19.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 20;/openMSX/SOFTWARE/downloaded/quasar/quasar20.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 21a;/openMSX/SOFTWARE/downloaded/quasar/quasr21a.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 21b;/openMSX/SOFTWARE/downloaded/quasar/quasr21b.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 22;/openMSX/SOFTWARE/downloaded/quasar/quasar22.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 23;/openMSX/SOFTWARE/downloaded/quasar/quasar23.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 24;/openMSX/SOFTWARE/downloaded/quasar/quasar24.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 25;/openMSX/SOFTWARE/downloaded/quasar/quasar25.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 26;/openMSX/SOFTWARE/downloaded/quasar/quasar26.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 27a;/openMSX/SOFTWARE/downloaded/quasar/quasar27a.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 27b;/openMSX/SOFTWARE/downloaded/quasar/quasar27b.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 27c;/openMSX/SOFTWARE/downloaded/quasar/quasar27c.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 28;/openMSX/SOFTWARE/downloaded/quasar/quasar28.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 29a;/openMSX/SOFTWARE/downloaded/quasar/quasar29a.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar 29b;/openMSX/SOFTWARE/downloaded/quasar/quasar29b.dsk.gz
Diska;unknown;original;Unknown;fmpac;msx2;DiskMagazine;Quasar Special;/openMSX/SOFTWARE/downloaded/quasar/quasarsp.dsk.gz
Disk;unknown;original;GHQ;unknown;msx2;DiskMagazine;Samurai Disk 1;/openMSX/SOFTWARE/downloaded/samurai/samurai1.dsk.gz
Disk;unknown;original;GHQ;unknown;msx2;DiskMagazine;Samurai Disk 2;/openMSX/SOFTWARE/downloaded/samurai/samurai2.dsk.gz
Disk;unknown;original;GHQ;unknown;msx2;DiskMagazine;Samurai Disk 3;/openMSX/SOFTWARE/downloaded/samurai/samurai3.dsk.gz
Disk;unknown;original;GHQ;unknown;msx2;DiskMagazine;Samurai Disk 4;/openMSX/SOFTWARE/downloaded/samurai/samurai4.dsk.gz
Disk;unknown;original;GHQ;unknown;msx2;DiskMagazine;Samurai Disk 5;/openMSX/SOFTWARE/downloaded/samurai/samurai5.dsk.gz
Disk;unknown;original;GHQ;unknown;msx2;DiskMagazine;Samurai Disk 6;/openMSX/SOFTWARE/downloaded/samurai/samurai6.dsk.gz
Disk;unknown;original;GHQ;unknown;msx2;DiskMagazine;Samurai Disk 7;/openMSX/SOFTWARE/downloaded/samurai/samurai7.dsk.gz
Disk;2000;original;Moai-Tech;moonsound,fmpac;msx2;Game;Blue Warrior;/openMSX/SOFTWARE/downloaded/sunrise/blue.dsk.gz
Disk;1998;original;TWZ;msxaudio;msx2;Musicdisk;Teddy's In Action;/openMSX/SOFTWARE/downloaded/teddywarez/tia_v12.dsk.gz
Disk;1998;original;TWZ;moonsound;msx2;Demo;Christmas demo 1998;/openMSX/SOFTWARE/downloaded/teddywarez/twz_xmas.dsk.gz
Disk;1999;original;TWZ;mbstereo;msx2;Musicdisk;Tunez 1: Garfield Edition;/openMSX/SOFTWARE/downloaded/teddywarez/tunez.dsk.gz
Disk;1999;original;TWZ;scc;msx2;Musictracker;SCC Blaffer 1.0;/openMSX/SOFTWARE/downloaded/teddywarez/blaffer.dsk.gz
Disk;1999;original;TWZ;msxaudio;msx2;Musicdisk;Ultra Sonic Waves;/openMSX/SOFTWARE/downloaded/teddywarez/usw.dsk.gz
Disk;1999;original;TWZ;scc;msx2;Musictracker;SCC Blaffer NT;/openMSX/SOFTWARE/downloaded/teddywarez/blafnt.dsk.gz
Disk;1999;original;TWZ;scc;msx2;Demo;Christmas demo 1999;/openMSX/SOFTWARE/downloaded/teddywarez/twzchr99.dsk.gz
Disk;2000;original;TWZ;scc;msx2;Musicdisk;Tunez 2: Asterix Edition;/openMSX/SOFTWARE/downloaded/teddywarez/tunez2.dsk.gz
Disk;2000;original;TWZ;scc;msx2;Game;Push'em;/openMSX/SOFTWARE/downloaded/teddywarez/pushem.dsk.gz
Disk;2001;original;TWZ;scc;msx2;Musicdisk;Teddy's In Action 2;/openMSX/SOFTWARE/downloaded/teddywarez/tia2.dsk.gz
Disk;unknown;original;umf;unknown;msx2;Game;ok fred;/openMSX/SOFTWARE/downloaded/umf/okfred.dsk.gz
Disk;unknown;original;rom;unknown;msx2;DiskMagazine;ROM1;/openMSX/SOFTWARE/downloaded/umf/rom1.dsk.gz
Disk;unknown;original;rom;unknown;msx2;DiskMagazine;ROM2;/openMSX/SOFTWARE/downloaded/umf/rom2.dsk.gz
Disk;unknown;original;rom;unknown;msx2;DiskMagazine;ROM3;/openMSX/SOFTWARE/downloaded/umf/rom3.dsk.gz
Disk;unknown;original;rom;unknown;msx2;DiskMagazine;ROM4;/openMSX/SOFTWARE/downloaded/umf/rom4.dsk.gz
Disk;unknown;original;rom;unknown;msx2;DiskMagazine;ROM5;/openMSX/SOFTWARE/downloaded/umf/rom5.dsk.gz
Disk;unknown;original;rom;unknown;msx2;DiskMagazine;ROM6;/openMSX/SOFTWARE/downloaded/umf/rom6.dsk.gz
Disk;unknown;original;Unicorn;fmpac;msx2;Demo;cyber;/openMSX/SOFTWARE/downloaded/unicorn/cyber.dsk.gz
Disk;unknown;original;Unicorn;fmpac;msx2;Demo;dvstator;/openMSX/SOFTWARE/downloaded/unicorn/dvstator.dsk.gz
Disk;unknown;original;Unicorn;fmpac;msx2;Demo;arklight;/openMSX/SOFTWARE/downloaded/unicorn/arklight.dsk.gz
Disk;unknown;original;Unicorn;fmpac;msx2;Demo;eon;/openMSX/SOFTWARE/downloaded/unicorn/eon.dsk.gz
Disk;unknown;original;Unicorn;fmpac;msx2;Demo;eternity;/openMSX/SOFTWARE/downloaded/unicorn/eternity.dsk.gz
Disk;unknown;original;Unicorn;fmpac;msx2;Demo;fmpaclib;/openMSX/SOFTWARE/downloaded/unicorn/fmpaclib.dsk.gz
Disk;unknown;original;Unicorn;fmpac;msx2;Demo;fndtn1a;/openMSX/SOFTWARE/downloaded/unicorn/fndtn1a.dsk.gz
Disk;unknown;original;Unicorn;fmpac;msx2;Demo;fndtn1b;/openMSX/SOFTWARE/downloaded/unicorn/fndtn1b.dsk.gz
Disk;unknown;original;Unicorn;fmpac;msx2;Demo;ironmdn;/openMSX/SOFTWARE/downloaded/unicorn/ironmdn.dsk.gz
Disk;unknown;original;Unicorn;fmpac;msx2;Demo;nightmare;/openMSX/SOFTWARE/downloaded/unicorn/nightmare.dsk.gz
Disk;unknown;original;Unicorn;fmpac;msx2;Demo;robotjox;/openMSX/SOFTWARE/downloaded/unicorn/robotjox.dsk.gz
Disk;unknown;original;Unicorn;fmpac;msx2;Demo;warwoldb;/openMSX/SOFTWARE/downloaded/unicorn/warwoldb.dsk.gz
Disk;unknown;original;Unicorn;fmpac;msx2;Demo;warwrlda;/openMSX/SOFTWARE/downloaded/unicorn/warwrlda.dsk.gz
Disk;1988;original;Topo Soft;CTRL;Philips_NMS_8250;Arcade;Chicago's 30;/openMSX/SOFTWARE/msxmania/mania001.dsk.gz
Disk;1984;original;T&E Soft;CTRL;Philips_NMS_8250;Shoot'm Up;Clapton 2;/openMSX/SOFTWARE/msxmania/mania001.dsk.gz
Disk;1984;original;Ocean;CTRL;Philips_NMS_8250;Arcade;Hunchback;/openMSX/SOFTWARE/msxmania/mania001.dsk.gz
Disk;1985;original;PSS;CTRL;Philips_NMS_8250;Arcade;Lazer Bykes;/openMSX/SOFTWARE/msxmania/mania001.dsk.gz
Disk;1984;original;Software Projects;CTRL;Philips_NMS_8250;Platform;Manic Miner;/openMSX/SOFTWARE/msxmania/mania001.dsk.gz
